,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
26,-0.3089559,0.613823,0.006999061,-0.1499856,-0.501072,-0.24470921,-0.2635056,0.014136212,-0.20806494,-0.1748683,-0.0013305065,-0.43388426,-0.35881522,-0.042119965,-0.2684523,0.22381303,-0.03458258,-0.08816781,0.025990862,0.1473924,-0.09312249,-0.15556413,0.046777807,-0.38186818,0.3555073,-0.56166625,0.2685119,-0.10333815,0.007046065,0.39118856,0.46648207,-0.6091635,-0.47200832,0.22399648,-0.12851366,0.34642726,0.42952096,-0.0008494345,-0.44440696,0.2542709,-0.3752314,-0.30402365,0.18930694,-0.045320198,-0.32885277,0.27154344,-0.06225083,0.046851277,0.2066171,0.011911634,0.32330474,-0.07723342,-0.19182277,-0.53567183,-0.15797518,0.5577296,-0.31931955,-0.18326896,-0.34059617,-0.5284366,-0.119351245,0.24735907,-0.5580583,-0.36316243,0.25191745,0.23169191,-0.1595043,-0.18860875,-0.044819698,-0.06498117,0.029379282,-0.37921038,-0.32145116,-0.24838874,0.29739118,-0.12885934,0.030636953,0.108005226,0.023206811,0.05685409
27,-0.4482879,-0.24738209,0.21090169,0.04262166,0.5099272,-0.30093893,-0.38037804,0.04577585,0.12539527,-0.33136132,-0.25243512,-0.24544886,0.078163944,0.14201924,0.007834238,-0.32939535,-0.31102642,0.456076,0.14243859,0.43402198,-0.28607205,-0.35717633,0.23163705,-0.33641794,-0.15246226,-0.4344383,-0.116321586,-0.024676006,0.027695695,0.3117114,0.27735984,0.09866974,-0.29674926,-0.2605222,0.1867176,0.0952069,-0.10322179,-0.2299391,0.09902504,0.5566057,-0.47458935,-0.39225224,0.5468709,0.50558734,0.28938287,-0.4704835,0.65044016,0.0011167958,-0.31780124,-0.0943143,0.42485172,0.41970697,-0.22229432,0.24571767,-0.41514045,-0.59949636,-0.87326497,0.49472862,-0.31977755,0.03153731,0.3569291,-0.22931343,0.1248849,0.33074868,-0.26168153,-0.57561916,0.39771348,-0.4597884,0.20036219,0.05032881,-0.1805661,0.35204443,-0.429807,0.085146576,0.24886796,-0.2572021,-0.027065964,-0.37804806,-0.09188453,-0.42939404
28,0.2868038,-0.050395183,-0.01250182,0.25547636,0.086422876,0.08322944,0.18586053,-0.740602,-0.29501352,0.087444656,-0.49021086,-0.19059782,-0.1325936,-0.039742716,0.23797819,0.17026731,0.13115844,-0.2636032,-0.10617474,0.19393452,0.2624841,0.34273487,0.30711058,0.20045853,-0.17714395,0.11766431,0.2738375,-0.28743374,-0.21640855,-0.25346577,-0.09865555,-0.24508497,0.18420373,0.1340148,-0.18152288,0.31109178,-0.27241892,0.13217072,-0.11964653,-0.21469072,-0.36459953,-0.27778468,-0.11035704,-0.226491,0.09188122,0.16179834,0.12549655,-0.20797978,0.3463449,-0.18267787,0.30589637,0.2897067,-0.11261858,0.05792548,0.1673763,0.28316116,0.49257553,0.043572083,0.2559351,0.05455027,0.31004053,-0.55512613,0.41365007,0.33385226,0.20611708,0.17544882,-0.29814973,-0.5140022,-0.32750612,0.29814902,0.2338735,-0.30444527,-0.18371695,-0.59694505,-0.45359904,-0.19854374,0.13854553,0.28978223,0.49219134,0.18345821
29,-0.17066443,-0.08368143,-0.13640176,0.00733967,0.046683166,-0.032447882,-0.039469637,-0.103721,-0.023847891,-0.11991849,0.046162136,-0.11553651,-0.049686804,0.07260073,0.18072475,0.20664245,0.107935734,0.018398074,0.03188045,0.1444399,0.015034192,-0.079134114,0.08213292,-0.023090685,0.100761764,-0.011932784,0.024695288,0.027497748,-0.1392292,-0.10595903,-0.12430132,-0.07595454,-0.022592649,0.11607559,0.052603528,0.11292645,0.10927736,-0.19177727,-0.09724591,0.08708953,-0.05251645,-0.08335989,-0.05042546,0.07778021,0.01604457,-0.12376817,0.04000044,-0.089041345,0.1620478,-0.053795982,0.09405944,0.00021064986,0.1108019,-0.05611665,0.44901004,0.13749039,0.10190649,-0.20704845,0.22828901,-0.11382056,0.03791689,-0.112054706,-0.07281749,0.08452397,0.030051017,0.056193285,-0.06927401,-0.15030597,0.048269734,-0.07036479,0.18738812,-0.04403482,-0.20616876,0.109348156,0.07183694,0.042679477,0.13377136,-0.16404854,0.18539023,-0.04256231
30,0.34065187,0.41128087,-0.12078506,-0.024063738,-0.37266073,0.061409056,0.17339759,-0.23047332,0.07312129,0.34340572,-0.09152573,0.40732384,-0.38097173,-0.238304,0.25944498,0.26052445,0.36056498,-0.34298325,0.2682711,-0.044690512,0.25295368,0.46217257,-0.38758108,0.16311935,0.2438646,0.57184786,0.012507125,0.10805534,-0.053659864,-0.22238675,-0.12779151,0.11667557,0.5558877,0.19611903,-0.36091563,-0.24212433,0.40477204,0.30931067,-0.15122905,-0.5281339,0.6293429,0.6709144,-0.6431837,-0.366971,-0.31355378,0.01190213,-0.5452213,0.23611881,0.32967567,0.0012798684,-0.30476713,-0.4361296,-0.07740165,-0.203393,0.6157818,0.12099839,0.51575696,-0.56430835,0.2129956,0.11517012,-0.2640871,0.0023308187,-0.06365759,-0.42693081,0.1861571,0.35857022,-0.30794284,0.49364197,-0.30265883,0.02526242,0.016372716,-0.2525448,0.38444647,-0.3284598,0.023193855,0.16867192,0.29117543,0.15798071,-0.2692853,0.5669268
31,0.11402311,0.09490913,0.35211864,0.42504844,0.28916198,0.0392072,-0.27668744,0.020563295,-0.16922262,0.42551243,0.29860795,0.26137242,0.39151955,-0.03106736,-0.40847582,0.5702487,-0.33553162,0.026280817,-0.5506288,0.22130851,0.4455414,-0.18914536,0.34309614,0.27221304,0.194271,0.04059783,-0.15200132,0.12275678,0.09884096,-0.31011212,0.4910501,-0.15017354,0.040499453,0.5032985,0.4575767,0.007988244,-0.15844968,-0.52852625,0.026281495,0.32188374,-0.18938002,-0.50937414,-0.2117507,0.44678393,-0.2913955,0.5264321,0.27693796,-0.09882764,0.1892203,0.3865066,0.5474965,0.46015757,0.021822123,0.13094063,0.19405976,-0.09934488,0.07834636,-0.26897374,-0.029940024,0.18441966,-0.18429774,-0.2682357,-0.004616828,0.19617939,-0.066421606,-0.025541184,0.31380096,-0.076796725,0.20891754,-0.34398514,0.64540964,-0.0029175729,-0.055440903,-0.2645294,-0.19792253,0.4424946,0.18396708,-0.18710707,0.05126815,-0.19796403
32,0.2614693,-0.3831209,0.22757426,0.33663708,0.0026066755,0.098970145,0.04627906,0.230007,0.33872446,-0.20161548,-0.52685535,0.11864793,0.13201939,-0.00024123868,-0.17182371,-0.6590496,0.2464321,0.14731452,0.3002522,-0.37796223,0.16633528,0.43764308,0.13097571,-0.38815346,-0.37119213,-0.37867555,0.20177148,0.18790944,0.24784252,-0.39607546,-0.2601319,-0.0015656103,0.03235325,-0.31939983,0.19257468,-0.122044876,0.3133432,0.1130534,-0.1085164,0.2275269,0.1481118,0.21258909,0.035304688,-0.32482386,-0.03821101,-0.1661541,-0.25352275,0.31550774,0.55577743,-0.10854457,-0.7368837,-0.31868738,0.403876,-0.2929964,0.4464157,0.3215469,-0.590347,0.3434776,0.08530013,-0.14946982,-0.27869,-0.1863686,-0.17745402,0.216141,0.07483189,-0.21565406,0.24288584,0.21795918,-0.36872572,-0.35663018,0.47750658,-0.603556,0.14868967,-0.06685725,-0.033348072,-0.025466675,0.18564504,0.34472758,-0.12713325,0.22676782
33,-0.11027144,0.20550875,0.2790519,-0.061209433,-0.17512718,-0.012371591,0.32222906,0.038577043,0.4309925,-0.32537803,-0.051360883,-0.23054706,0.27646926,-0.112121254,0.15667291,0.15408824,0.5326483,-0.032906394,-0.13144056,-0.1143214,0.36106348,-0.13807021,0.15022776,-0.24119584,-0.11540114,-0.21042532,0.26999202,-0.15204413,0.07142687,-0.113372594,-0.021665484,-0.0016663785,0.041864514,-0.0841159,0.38574702,-0.37147498,-0.08839491,-0.2542068,0.019045252,-0.0032009464,0.10205421,0.28588256,0.37298772,-0.3127313,0.24702816,-0.036490187,0.047333006,0.050208636,0.19978356,-0.14589837,-0.31332293,-0.2305637,0.007709762,-0.13866657,-0.1131536,0.049414672,-0.5110334,-0.23533675,0.20217068,-0.19613647,-0.037028104,0.16941653,0.046338923,-0.25601143,0.04759315,0.039049514,-0.0018640205,0.1650191,0.12849812,0.05879813,0.29818484,-0.20936184,-0.054955997,0.16938029,-0.11555539,-0.2109408,0.27003962,0.18150416,0.351116,-0.34263197
34,0.17076576,-0.3515607,0.09534569,0.2968937,-0.4891671,0.33246446,0.20639852,-0.5034079,0.097843036,0.022627112,-0.015294061,-0.059131656,-0.029949253,0.15758775,0.26989737,-0.541883,0.051731713,-0.5174394,0.30675605,-0.29529056,-0.4883667,-0.23100182,-0.01113152,0.29261282,-0.1472313,0.008979346,-0.19180089,-0.22677375,-0.2063073,-0.0076667042,-0.21245481,0.15404579,0.04443145,-0.6162732,-0.37636182,-0.18792371,0.21691723,-0.3876898,0.19230902,-1.3004032,0.18342797,-0.05519668,-0.67165506,-0.38091716,0.08322513,-0.34023494,0.12149286,0.161392,0.30707482,-0.28774986,-0.36998558,-0.07499969,-0.4191124,-0.4196258,-0.4912536,-0.41737014,0.17264505,-0.42772752,0.12955554,0.29205182,0.3490071,0.19068743,0.22641587,0.04205039,-0.1351963,0.19262482,-0.4346938,0.11256871,-0.35520375,0.115407355,-0.22912158,-0.39144102,-0.05606237,-0.18922374,-0.13574602,-0.10064955,-0.10106124,-0.17638943,0.0268175,-0.3738179
35,-0.05988019,0.26610142,-0.020553209,-0.048576444,-0.18210657,-0.0039683133,-0.061583154,-0.15638705,0.025469584,-0.19610193,-0.14868979,0.18061195,0.06824141,-0.22599943,0.4223274,-0.05315664,-0.242469,-0.10151062,0.017117556,0.07335915,-0.15812732,-0.14787684,-0.2060817,-0.04037909,-0.29461583,0.16213576,0.22195981,0.029323272,0.1733718,0.28086418,0.03213226,-0.09450727,0.1436951,0.11812132,0.05910606,0.03787298,-0.08177701,0.1619396,0.13863865,-0.24523482,-0.028610436,-0.16989397,0.23139921,-0.2351802,0.06528507,-0.05364815,0.08729878,-0.2293565,-0.15587221,-0.050987694,-0.013696578,0.2708945,0.23516047,-0.22181398,0.056752797,0.2169178,0.16689762,-0.3461781,-0.103181094,0.23224361,0.006971835,-0.079811454,-0.06371559,-0.15532398,0.007340586,-0.49219105,0.04122874,-0.25144488,0.11010542,0.20215228,-0.09108517,-0.12783611,-0.36947694,0.12820524,0.27763617,0.06718471,0.2455445,-0.27245617,0.10964584,-0.17194012
36,-0.46112862,-0.53585607,-0.46479088,-0.25934613,0.24463128,0.27031413,-0.050044052,0.2978012,-0.095688276,0.02722097,0.04410201,-0.44192153,-0.23654768,0.33889544,0.19527425,-0.411834,0.27817947,0.11466685,0.2570868,-0.5357888,-0.15801087,-0.023355164,0.27313855,-0.06588977,-0.46010175,-0.26586717,0.14235604,-0.020437261,-0.059124187,-0.26706308,-0.087983966,0.12661691,-0.4059612,-0.1713597,0.09517591,0.33574516,0.3273122,0.10570274,0.19018184,-0.75039506,0.015000575,-0.031006454,-0.011589861,-0.44397914,-0.35801908,-0.27655253,0.17378356,-0.16449422,0.009525578,-0.40833154,0.22294642,-0.1109652,-0.056969658,0.19555539,-0.11142862,-0.34171975,-0.3240874,0.17061204,-0.07364349,0.08682127,-0.08518121,-0.19861716,-0.47614068,0.02497325,0.30733702,-0.89887035,0.16172017,0.4454286,-0.19495587,0.21585539,-0.44300255,0.16123158,-0.10425983,-0.27201837,0.2936544,0.18369778,0.16377151,-0.13118547,-0.45669824,0.23156096
37,-0.4175353,-0.17880665,-0.82977486,-0.60205466,-0.059677985,0.08515807,0.055907704,0.1086625,-0.25782722,-0.07905236,-0.27933553,0.08543671,-0.5443712,0.17329462,0.09499018,-0.40794826,0.14421019,0.2316519,0.21536504,0.33654132,-0.19269933,0.3923574,-0.16028304,0.102425985,-0.26161844,0.38790974,0.24200937,0.08824673,-0.42253113,0.4432726,-0.2067092,0.28706607,0.1312991,0.096284926,-0.3336074,-0.20695232,0.22454643,-0.033583283,0.1190621,-0.19698621,-0.34625605,0.07432838,0.32596475,0.17932776,0.26194066,-0.30279037,-0.57473046,-0.43321332,-0.35656154,-0.43634024,0.015904007,-0.502289,0.33314687,-0.002520564,0.116814956,0.056196634,0.16512775,0.22239617,0.05049946,-0.22146787,-0.6134876,0.2782842,0.092700824,-0.33457738,0.20763625,-0.3115284,-0.10124988,-0.06316895,-0.39683142,0.35665518,-0.050257053,0.41740665,-0.39815244,0.45370582,0.18354943,-0.26332673,-0.04134272,0.18269414,-0.7109547,0.17744446
38,-0.040729217,0.11373824,0.020255085,0.26982093,-0.015019151,0.18011728,-0.15976176,-0.22560807,0.07836141,-0.15460774,0.2774871,-0.16472493,-0.21090788,-0.22662343,0.35070407,0.06099849,-0.20776401,0.044639334,0.13863023,0.141734,-0.17926593,-0.00090467173,-0.019102043,-0.21192093,0.12875147,-0.43691245,0.32460663,0.33068934,0.06381262,-0.059569944,0.14238039,-0.47243688,0.07078865,-0.105101325,-0.1290338,0.0022614654,0.22551288,-0.31891978,0.031710025,-0.12694845,0.12395586,0.21796387,0.20231128,0.027319139,-0.26529205,-0.121376574,-0.41444027,-0.031770125,-0.05923061,-0.14505288,-0.27419838,-0.07250078,-0.14148936,0.13511345,-0.5599724,-0.22642049,0.1261938,0.18030606,0.03969873,0.19699976,-0.11066514,-0.24758765,0.12113886,-0.2040943,-0.2543662,-0.3001433,0.17741239,-0.3443301,0.19858038,0.055772945,0.19051693,0.37011856,0.018959196,0.31916735,0.33895195,0.018994482,0.26681647,0.31069458,-0.29395682,-0.0916346
39,-0.3418674,0.18718201,-0.42925262,-0.2513615,-0.016205557,0.1362775,0.21705404,0.19074486,0.060251854,-0.08366245,-0.20008324,-0.19901633,-0.05095052,0.009603243,-0.2048014,-0.057591904,-0.15179385,0.41592285,-0.0062240735,0.15756357,0.14120467,0.0052738,-0.15040153,0.120932445,-0.16341364,-0.060650367,0.03862084,0.022582395,0.06879117,0.09936512,0.0044448446,0.040151123,-0.15192206,0.06761437,-0.115789324,-0.03286856,-0.13803598,0.3279192,0.08774108,-0.2972959,0.1333554,-0.17962788,0.41146618,-0.21335907,-0.01229256,-0.27168342,-0.044330552,-0.27475753,-0.07678578,-0.28252372,-0.27679133,0.24298598,0.17590833,0.20254992,0.1044624,0.30751124,-0.3077413,0.113042906,-0.02772618,0.18217678,-0.08737425,-0.23834741,0.11147601,0.24768949,-0.062670305,-0.06439144,0.25182632,0.1859027,0.25530282,0.31483126,-0.06029155,0.326398,-0.06240697,0.11971712,-0.05546593,-0.03528319,0.2102795,-0.07326039,-0.52894443,-0.2322187
