,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
103,-0.063734494,0.0065265726,-0.013340924,-0.011182931,-0.15508682,-0.034979243,0.015718726,0.03027805,0.16697498,0.006638589,-0.057119213,0.122152425,0.019256176,-0.046762858,-0.07288503,0.14977737,0.21036851,0.046170104,0.06435851,-0.16651663
104,0.110019274,0.11935833,0.10208585,-0.004874922,-0.1932121,-0.23808631,0.0032382556,0.009304948,0.10077677,-0.073368154,-0.11691398,0.1340131,0.10305116,-0.02281463,-0.03270863,0.053865314,-0.0692577,-0.045181368,-0.06815122,-0.01889975
105,-0.12405623,-0.15770887,-0.06505999,0.008982784,-0.05859538,0.31664044,0.3962117,0.27658048,-0.14585304,0.38171622,-0.029139915,-0.106642716,-0.1529054,0.11818281,-0.096948326,-0.04980251,0.04646978,0.0060959975,-0.05823352,-0.097615436
106,-0.07056546,-0.06561172,-0.03156234,0.14402594,0.11930628,-0.26355717,-0.01168298,0.120419934,-0.02671454,0.0261775,0.09421129,-0.030278925,-0.1586474,-0.062376145,-0.08582239,-0.09992351,-0.026554452,-0.05255419,0.040730804,-0.18634357
107,0.3396514,-0.16867332,-0.033177175,-0.027413754,-0.12867445,-0.062171206,-0.0050851195,0.07905854,0.4161801,-0.11988423,-0.024900604,0.13162808,-0.044378594,0.011505076,0.058044817,0.30484414,0.47629255,0.021795815,0.17765875,-0.10484709
108,0.39434576,-0.0050420016,-0.098983444,0.20734353,0.30836263,-0.17921701,-0.0031697978,0.020967685,0.28489053,0.007183702,-0.025705088,-0.02531245,-0.03289955,-0.06558094,-0.065469615,-0.11707756,0.1408787,0.15043166,-0.070830576,-0.10632964
109,-0.084704034,-0.14403857,-0.037789367,0.13728742,0.08665153,-0.038627136,0.16658668,-0.0075994437,0.07239334,0.012890724,0.08952622,-0.112383336,-0.10404012,0.096778505,0.10759648,0.13869122,0.03539378,-0.04915323,-0.013233812,-0.078624934
110,0.13921577,-0.12669346,-0.00764597,0.042232502,0.07921785,-0.025466193,-0.09458118,0.018666279,0.13513134,-0.0028764613,0.016965484,0.035952866,0.034382172,0.04153445,0.08863052,-0.030095275,-0.042573262,0.06712689,0.14113039,-0.13329288
111,-0.07296791,-0.14090653,-0.019802816,-0.018321145,-0.163393,-0.20814511,0.60122997,0.7318579,-0.0007509489,0.12689058,-0.014994024,-0.11065098,-0.051098704,0.036070075,0.58557224,-0.064581275,0.0036691483,0.031203534,0.39604312,-0.1685975
112,0.25139517,-0.15115328,-0.09975637,0.050595503,0.25522593,-0.18135598,-0.02607688,0.043410704,-0.0992124,-0.0044545424,0.023888988,-0.050194874,-0.06041314,0.01975235,-0.11017602,0.060819067,0.18567187,0.11516512,0.017976727,0.015376976
113,-0.058680583,-0.07691191,-0.025613448,0.09612926,-0.19388643,-0.08149569,0.23951913,0.22501288,0.009045894,-0.025176631,-0.024526438,0.014314998,-0.040901814,-0.046700995,0.17261834,-0.09034749,-0.011827294,0.016286846,0.14386019,0.16184263
114,0.13726304,-0.013658487,-0.10243925,0.0011698442,-0.152242,-0.12979227,0.12167743,0.04438062,0.20382756,-0.10102055,-0.010305399,0.025748998,-0.06500442,-0.06636318,0.24561761,0.28625354,-0.035533257,0.011316041,-0.07937221,-0.12699884
115,-0.03484559,-0.026824538,-0.042715777,0.052251354,-0.13936499,0.1332118,-0.03039866,0.02629386,0.0055758953,0.10691205,0.0052866577,-0.090268664,-0.14394982,0.11577452,0.27074027,-0.115826815,-0.023452729,-0.048920352,-0.061657123,0.09836273
116,0.44905707,-0.10868007,-0.031357024,-0.00097560394,0.3079428,-0.222979,-0.018941624,0.040119965,-0.08967288,-0.091409296,-0.009521698,0.05996927,-0.047709838,-0.01420542,-0.10248148,0.39840937,0.341702,0.017462252,-0.07242934,0.0045019756
117,0.21740535,-0.15770061,-0.10277973,-0.08654152,-0.094926424,-0.24697292,0.12675177,-0.016631078,0.056916356,-0.11812009,-0.07285816,-0.09680965,-0.048478544,-0.024250595,0.08544375,0.14911257,0.22086783,-0.06609882,0.086241685,-0.16697931
118,0.0773371,-0.04830895,-0.040102143,0.15094112,-0.10404338,-0.18498048,0.07952981,0.10668301,0.049785197,0.040228058,-0.010022356,-0.042590924,0.048133943,0.007192165,0.09788002,-0.1086509,0.109825015,0.07044163,0.018185098,-0.050618533
119,-0.03541155,-0.14368057,-0.05026948,-0.005468301,-0.028279327,-0.05818881,-0.006720751,0.05356222,-0.19063142,0.21822703,0.14874227,0.017144408,-0.0034782898,0.2548498,-0.033651695,0.17090698,0.076718874,0.13223018,0.18954629,-0.14361368
120,-0.07321546,-0.15061064,-0.083267145,-0.017881123,0.07674355,-0.1871047,0.054643825,-0.009379536,-0.05204601,-0.05983587,0.045933418,-0.08439621,-0.060321156,0.05984307,-0.11277495,0.14523229,0.037294377,0.032180835,0.1897594,0.13914761
121,0.20021111,0.008519377,-0.04239095,0.050632514,0.0561597,-0.054694377,-0.001448008,-0.0031786612,0.1393426,0.021407891,-0.004384264,0.006031877,-0.12878229,0.024179054,0.14528547,-0.031089183,0.16919422,0.08802997,0.1440153,-0.0617541
122,-0.034191623,-0.1672874,-0.010637663,0.5867963,-0.022702396,-0.19913112,-0.018007586,0.62278986,-0.008898276,-0.12192691,-0.10831573,-0.03450033,-0.18050654,0.6509955,-0.01751564,0.16828634,0.00012849743,0.55417424,-0.07933018,0.12298022
123,-0.08181144,0.11567144,-0.0129073635,-0.030959062,-0.10030426,0.01928991,-0.04619727,0.026616475,0.20252512,0.22840424,0.20976461,-0.0147890495,0.046336364,0.05349045,-0.062157176,0.13963959,-0.034954976,0.07034261,0.022640204,-0.10051012
124,-0.082418784,0.16766149,0.20187752,0.0058778794,0.1186797,-0.17954858,-0.0027902485,0.036785685,0.21718678,-0.11223567,-0.10603595,-0.09474292,0.112197936,-0.04689447,-0.05181161,-0.07725772,-0.019006686,0.04184045,-0.010299987,-0.1483699
125,-0.024397703,-0.122088656,-0.028301148,0.027654896,-0.04922816,-0.17579317,0.0022979411,0.043759186,-0.10382215,-0.08820458,0.47662547,0.06696128,-0.07932429,-0.051401686,-0.012978452,-0.07322542,-0.031047476,0.013516314,0.016386092,-0.03159827
126,0.2162413,-0.095313706,-0.005466115,-0.017150596,0.0864845,-0.12580158,-0.0553946,-0.0055981176,-0.06958971,-0.019458367,0.02412379,-0.11163584,-0.022715908,0.027101124,0.15040097,0.23882768,0.2174196,0.0065197404,0.10605965,-0.11814625
127,-0.03307492,-0.15973304,-0.009288678,-0.014205228,0.20363826,-0.05907361,-0.008914269,-0.017133797,-0.06591861,-0.101939686,-0.09978132,-0.0076732473,-0.021463286,0.017488984,-0.095731735,0.3496591,0.25902182,0.010277327,-0.049511086,-0.10961604
128,0.15823759,-0.10933518,-0.019065177,0.19937783,-0.1716914,0.20081152,-0.06722342,0.18737411,-0.17598158,-0.048290413,0.112620346,-0.08565205,-0.024044566,0.004188711,-0.027761217,0.034595262,0.0055650566,0.29200262,0.009478739,-0.13923314
129,0.02327595,-0.14727816,-0.0582273,-0.025751164,-0.11352261,0.5049859,-0.06607972,0.115483746,0.41809055,-0.00639209,0.58805,0.711234,0.46990108,-0.06671757,-0.09751426,-0.007117916,-0.016962154,-0.022438236,-0.15745743,-0.14979474
130,0.0663799,-0.10622215,-0.036342144,0.35813624,-0.18559536,-0.22698976,0.054153636,0.47027475,-0.11875767,-0.05375801,-0.045122545,0.40824118,-0.14162232,-0.037131898,-0.07584005,-0.09553744,-0.04429878,0.39464998,-0.0013624192,-0.15520826
131,-0.037225164,0.09713914,-0.09788706,-0.054755013,-0.08549096,-0.19429415,0.03307666,-0.048047744,-0.1084326,-0.024645617,0.081825525,-0.01691034,0.09756784,-0.05302587,-0.030864235,-0.018918738,-0.07227593,0.011128608,-0.056585357,-0.14947131
132,-0.059964925,-0.16467679,-0.1020071,-0.006887416,-0.15021859,-0.096322134,-0.01683786,0.16666317,0.026519226,-0.031028852,0.1820816,-0.013882932,-0.1878056,0.25461268,-0.019670034,0.17216013,0.009910504,0.0557196,-0.06853619,-0.042606417
133,0.30059233,-0.060288575,0.23024394,0.009550259,-0.04599856,-0.2237585,-0.08790666,-0.02246947,-0.17692044,-0.0868221,0.40571564,-0.03384471,-0.16681673,0.004471763,-0.021474091,-0.032136384,0.0064261467,0.020381518,-0.054201033,-0.15981801
134,-0.007564367,-0.14971957,-0.030937653,0.0375153,-0.15837887,-0.26680934,-0.094506904,0.14558646,0.058779765,-0.1094722,-0.09906039,-0.039007366,0.07258133,0.48223895,-0.09322307,-0.017726997,-0.04436217,0.033331685,0.2718847,-0.08934095
135,-0.084474996,-0.0893671,-0.017238703,0.028462352,-0.095094964,-0.19819583,-0.017300203,0.06980334,-0.11302075,-0.117053024,0.12428049,0.13187948,-0.097645506,0.09075124,-0.048891306,-0.009827856,0.012664812,0.090792544,-0.03377852,0.058729175
136,0.05060433,-0.13891576,0.037839495,0.087516785,-0.12651996,-0.25870252,-0.08790598,0.11010769,-0.099899836,-0.030611008,-0.033010233,-0.056950297,-0.041726608,0.04626376,-0.107936434,0.15128736,-0.041052748,0.07247079,-0.07984384,-0.18514296
137,-0.03674147,-0.040199086,-0.09357757,0.0287378,-0.053777765,0.26456824,0.37995774,0.30192012,-0.17805138,-0.058312844,-0.036197998,0.0035186775,-0.028785624,0.11651012,-0.0504769,-0.040262055,-0.011801148,0.012114771,-0.00047310424,-0.12869263
138,0.1880322,-0.16787396,-0.005138656,-0.001954895,0.11367953,-0.2501629,-0.010160932,-0.0034327563,-0.15608011,-0.123011306,-0.059720404,-0.1058302,-0.09926308,-0.023210835,0.29109642,0.32598656,0.035648596,0.009653031,0.15766738,-0.15881361
139,0.12092627,-0.19201486,-0.08395826,0.039936557,-0.18576743,0.024129352,-0.03010262,-0.05153816,-0.105825685,-0.0038819707,-0.005086476,-0.07756848,-0.08409333,-0.08233175,0.11322336,0.13982667,0.14202867,-0.04249037,0.10564854,-0.15771304
140,0.020563437,0.07705191,0.1264498,-0.03701112,0.12193844,-0.19449323,-0.023104936,0.0029348878,-0.14565332,-0.03662801,-0.007754957,-0.013925798,-0.02196071,-0.07080927,0.05715828,-0.0969926,0.0322871,-0.040382054,-0.040930025,-0.12897265
141,0.117043935,0.08048973,-0.11280032,-0.061694782,-0.020976327,-0.06503127,0.07122504,-0.083293736,-0.16057004,0.038215004,0.02693882,-0.10371517,-0.11382113,0.0030029493,0.124744095,-0.061538555,-0.04500111,-0.08063318,-0.046859834,-0.022105953
142,0.012928223,-0.060606696,0.04742961,0.00033663696,-0.18036652,0.19173989,-0.06187626,-0.01378052,-0.09987694,-0.056683093,-0.10978708,-0.049032636,-0.1650392,-0.0052285027,-0.08654148,0.1714449,0.10399896,0.00037775544,-0.01153227,-0.11884029
143,-0.029237857,-0.090961106,-0.09219883,0.091657944,-0.076675676,-0.25956172,-0.007169801,0.09252336,0.078355365,0.12671658,0.22134553,-0.055562537,-0.025175905,0.15117116,-0.016415028,0.11725974,0.039727706,0.08247364,0.15304929,-0.11316893
144,0.109849475,-0.12731701,-0.08375835,-0.0055492595,-0.17350514,-0.2251319,-0.032791506,-0.01916272,-0.13041829,-0.0091321245,0.26180613,0.49342573,-0.18310183,0.00933178,-0.02455694,-0.11939201,0.0041151335,0.06894631,-0.04361075,0.109088205
145,0.12580334,-0.17428051,0.10919787,0.014465798,-0.072811596,-0.14187323,-0.016775036,-0.002430817,-0.107176445,-0.059439287,0.2403418,0.37703428,0.1788818,0.011567777,-0.031884573,-0.082074374,-0.0013901116,0.046818413,-0.070457734,-0.1654645
146,0.18260045,-0.16981778,0.19211277,0.027592558,-0.16410568,0.17093317,-0.009391128,0.0056008403,-0.15782087,-0.005949881,0.27922365,0.3203264,0.15478083,-0.036119625,-0.04484847,-0.11639095,0.015256084,0.130894,-0.009713759,0.06212876
147,0.08473589,-0.13818385,-0.06405131,0.020713648,0.072957136,-0.20578459,-0.06704759,0.023260884,-0.100880906,-0.099925466,0.025760928,-0.10020087,-0.065224975,-0.052768007,-0.08300107,-0.09310453,0.19546837,-0.05835234,-0.07132626,-0.10860129
148,0.067934796,-0.08818715,-0.09924708,-0.06297875,-0.18385236,-0.083339855,0.21648395,-0.03725448,-0.15503046,0.050696112,-0.0895762,-0.036340553,0.1943139,-0.07464474,-0.12538981,0.15960008,-0.042241905,-0.05730006,-0.006297688,-0.18131836
149,-0.06425571,-0.018242907,-0.034583658,0.030694732,-0.016637746,0.30199668,0.3793821,0.19832903,-0.014395101,0.40548694,-0.10208087,-0.0075820233,-0.07016376,0.026807118,-0.062811986,-0.00033388188,0.029953644,0.021863671,-0.010651153,0.24113412
150,0.15696782,-0.08970347,-0.0035773357,0.026239935,0.08175654,-0.05974003,-0.018876353,-0.00052782363,-0.116598755,-0.010075799,0.018768715,-0.0008069754,-0.150812,0.0028575803,0.18887845,0.29182285,-0.04036668,0.041258823,0.19536476,0.060242448
151,-0.08760714,-0.032145165,0.009531675,0.018678086,-0.13960429,0.17931466,-0.05504999,0.08972766,-0.16166799,-0.07545895,-0.07916421,-0.0068434803,-0.021652589,0.18076417,-0.059349433,-0.06370653,0.065699995,0.016161656,0.014073919,0.2776104
152,0.11457236,-0.1378112,0.13069257,0.0028622015,-0.18031621,0.22519565,-0.023005506,-0.008782985,0.26468846,-0.013533559,-0.11393644,-0.03396409,0.18101759,-0.056996815,-0.020391664,0.06601615,-0.016277358,0.07987546,-0.011849197,-0.09374207
153,-0.051128518,0.025541872,-0.002224357,-0.010559682,-0.05992675,-0.1570024,0.013769219,0.026910521,0.09443304,-0.10946649,0.2889749,-0.045305546,-0.15043278,0.19629143,-0.08856285,-0.029828146,-0.010865212,0.12066994,0.009754818,-0.16205207
154,0.09587059,0.14669912,-0.011832121,-0.022382468,-0.0622661,-0.22189352,-0.09921212,0.0037223704,-0.10712561,-0.048691954,0.15403728,0.062066995,0.084174864,-0.0012483883,-0.006874222,-0.06258069,0.059487652,0.06260364,0.011634793,0.081483535
155,-0.012329597,-0.062381152,-0.019385096,-0.026910814,-0.04855892,-0.11832462,-0.017385216,0.038085848,-0.08654895,0.10290255,0.2713599,-0.10009578,-0.039033,-0.020350616,-0.10678778,-0.082007095,0.01952372,0.034125958,-0.0039699953,-0.14033334
156,-0.02132702,0.06305811,-0.047137935,0.0055431807,-0.012759543,-0.22443748,-0.038205463,0.010235026,0.09192328,0.24313097,0.24594148,-0.040467326,-0.0893113,0.1957759,-0.0157774,0.14356446,0.0008181892,0.12021511,0.17653713,-0.09437359
157,-0.05596117,-0.09018779,-0.09697662,0.15968052,-0.025952978,-0.18256824,0.30662715,0.29400265,-0.016559685,-0.111203335,-0.021720806,-0.035946153,-0.044359643,0.01576014,-0.11007846,-0.09563728,-0.034974184,0.013074721,0.35842112,-0.07130941
158,-0.07862273,-0.027379552,-0.12789997,-0.010463357,-0.09581929,-0.23411296,0.08980226,0.012043955,0.0473453,-0.011904598,-0.09609417,0.06903829,-0.1318347,-0.022812312,-0.07625914,0.23292582,0.064166635,0.011410333,0.20850165,0.23352128
159,-0.15719873,-0.20470834,-0.08855447,0.111656405,-0.21741803,-0.015908012,0.06452268,0.016141849,0.03965767,0.1052877,-0.33350214,0.075464725,0.017373396,0.09971325,-0.086047724,0.0005926231,0.030290516,-0.16947147,-0.023343565,0.15407935
160,-0.054463055,-0.14849769,-0.010216484,0.309728,-0.18231374,0.08023147,0.011994545,0.23215249,-0.18687959,-0.10025341,-0.11131318,0.3944707,-0.0049310275,0.09156765,-0.015130414,-0.038988415,-0.0075820885,0.3018654,-0.07201295,0.03292186
161,0.071382,0.040076282,-0.020123411,0.025701305,-0.08393627,0.0076664584,0.0778426,0.03272731,-0.02207028,-0.03574401,0.044835318,-0.056032028,-0.0070591727,0.0903005,0.10104205,0.121200025,-0.012065469,0.015789835,-0.014781165,0.036662616
162,0.10092114,0.26294327,0.21524411,-0.00694189,-0.16502313,-0.24116884,-0.021434527,0.025810963,-0.17313567,-0.035522122,-0.08737352,-0.042729467,-0.10155634,0.023770222,0.025166841,0.0033607967,0.024053134,0.022779264,-0.06798586,-0.031321455
163,-0.04411415,-0.10044409,-0.09142683,-0.017031021,-0.071581066,-0.24895191,-0.0704794,0.005812487,0.21043016,0.20577887,0.2797881,-0.057513792,0.13218604,0.026068933,-0.0233358,-0.11812948,0.0127213085,-0.00028855656,-0.07995545,-0.050251313
164,-0.08375552,-0.0845808,0.114448875,0.0035509078,-0.1334679,0.14129849,-0.042268913,0.33447352,-0.08939435,-0.09285416,-0.08949534,-0.009807021,-0.18000117,-0.010926699,-0.09402426,0.2251527,0.02256028,0.01522688,0.34721115,0.24226287
165,0.005889183,-0.093828574,-0.04637049,0.010975644,-0.067654066,-0.18358801,-0.07465522,0.08887406,0.012448729,-0.11892602,-0.098508894,-0.040454853,0.06796795,-0.04274118,0.06991184,-0.019308103,-0.0109624155,-0.0010565835,0.048469685,-0.11429272
166,-0.06124101,0.035478014,0.09654676,0.0049974057,-0.14457767,0.11003717,0.0056595732,0.047872227,0.17892815,0.032933533,0.1434512,0.280839,0.15588236,0.04159548,-0.05511011,-0.06665604,0.001207822,0.06101708,-0.008710118,-0.09859994
167,0.19725204,0.052887056,-0.049938656,0.022030458,-0.156308,-0.20463076,-0.033399966,0.055764817,0.10344711,-0.0029650477,-0.09018449,0.14793757,0.17335424,0.03810004,-0.009900228,-0.09874205,-0.101567425,0.05704703,-0.053279087,0.12276107
168,0.19699182,-0.069902636,-0.08392815,-0.073864184,-0.13740844,-0.21195015,-0.08200675,-0.0060230107,0.21309637,-0.05150601,-0.08327213,-0.10402246,-0.121730104,-0.02223421,0.21607503,0.15956348,0.2582897,-0.04362486,0.101582624,0.03409758
169,-0.032924652,0.0127702905,-0.104651146,-0.0025172622,-0.08478718,-0.19947132,-0.007915225,0.03313403,0.027876746,0.029236767,0.08617275,-0.021219732,-0.0971792,0.11001587,-0.007918751,-0.11396413,0.051755168,0.016104436,0.003882978,0.051558293
170,-0.015125017,-0.0016456798,-0.08737798,0.027573068,0.0034696113,-0.24013542,0.030689651,0.19479065,-0.09069831,-0.036309168,-0.057424605,-0.040782545,-0.04529989,0.13907336,0.057637718,0.050053876,-0.04951033,0.11131875,-0.012092447,-0.16886748
171,0.45872813,-0.16394775,-0.030137306,0.15580037,0.13866855,-0.059998624,-0.0138601465,0.0037055642,-0.14939752,-0.01057339,0.045543563,0.079826534,-0.02807898,0.10087248,0.19759354,-0.11480659,0.2060283,0.009033626,-0.07279562,-0.07730055
172,-0.03445498,-0.14103812,-0.06096403,-0.012119673,-0.09747788,0.041612208,-0.0053654304,-0.014944531,0.19298793,0.1211713,0.29335755,0.09655033,0.049701396,-0.02001579,-0.029144168,-0.052999813,0.0005578665,0.02644645,0.022896245,-0.17202406
173,-0.014499402,0.21605171,-0.02302839,-0.014959743,0.09417428,-0.19735937,0.012494897,0.23170516,-0.13829201,-0.028661406,-0.0717686,-0.09349215,-0.015059767,-0.07238436,-0.028839892,0.009165099,0.2789907,0.020821635,0.013459794,-0.089579575
174,-0.08442517,0.07315817,0.10728331,0.077674754,0.12196509,-0.2507451,-0.017871395,-0.048454057,0.03281343,0.085389555,-0.032356195,-0.039289948,-0.15962392,0.019899527,-0.014391838,-0.115073904,0.010024224,-0.052690495,0.01846856,0.045663103
175,-0.026264792,-0.091873005,-0.009810434,-0.020799307,-0.08307921,-0.2042252,-0.06962378,0.0012661414,-0.15155405,0.5681508,-0.0510894,-0.07895084,0.029655255,-0.07385792,-0.11090828,0.23785043,0.26515138,0.113027334,0.45777875,-0.110567525
176,-0.0247999,0.18321855,0.234939,-0.0084323175,0.16704845,-0.22381799,0.0066232085,0.03628009,-0.13173383,-0.10495056,-0.07583305,-0.019462625,0.12033636,-0.033401627,-0.018995132,-0.07406016,0.005949121,0.032515258,-0.01229441,-0.014479531
177,0.007928294,-0.11745261,0.03270959,-0.057263754,-0.013792809,-0.22950298,0.0053691966,-0.010851695,-0.03884907,-0.03608493,-0.16592649,0.030812489,0.06047562,0.07517112,0.14741218,0.09366716,-0.058242667,-0.11785136,-0.0010751653,-0.08899924
178,-0.08670026,0.0019889772,-0.093273915,0.105122514,-0.039001886,-0.24095528,0.02076988,0.042108122,-0.18316156,-0.009016899,0.28474027,0.27484876,0.13070826,-0.038329463,-0.06575538,-0.09805308,-0.002331036,0.043331984,0.028426547,0.064874455
179,0.1545955,-0.09493362,0.11938199,0.01775788,-0.08632169,-0.07336832,-0.04002255,0.11704277,0.03516664,-0.121611066,0.06499503,-0.05755898,-0.06434969,0.014622604,-0.069656216,-0.08605179,-0.022419985,0.0006737673,-0.04712461,-0.08220306
180,-0.10224763,-0.058452412,-0.03742422,-0.004273356,-0.037226465,-0.11063914,-0.018991763,0.0049361563,-0.13817255,-0.09819881,-0.038759016,0.047001418,-0.10788687,-0.068904705,0.107151344,0.12073065,0.07723325,-0.037858497,0.040480074,-0.102793045
181,0.15283012,-0.16768628,0.022867937,0.04754631,0.18269044,-0.2160463,-0.13221148,-0.010720423,-0.088818006,-0.2337361,-0.10394854,-0.0769964,-0.054396003,-0.13934086,0.12180629,0.09142221,0.24160424,-0.17392363,0.27070355,0.2276002
182,0.18437876,-0.1008797,-0.018100422,0.4664077,-0.023359835,0.1709859,0.029619412,0.45121816,-0.19544068,0.00052780344,-0.108284816,0.3190102,-0.029258652,0.26379582,-0.09400678,0.059258893,-0.006064652,0.22863935,0.020119146,-0.015467092
183,0.108508505,-0.002258588,-0.08488642,-0.16881698,0.058990132,0.3747093,-0.10578561,0.0062563554,-0.19358441,-0.12660433,0.3141986,0.26599607,0.28284097,-0.17494556,-0.4128285,-0.17866756,-0.2514625,-0.098381676,-0.123273596,0.0995562
184,-0.06121383,-0.082686104,-0.11978591,0.19509275,-0.020408066,0.031496428,-0.038941357,0.09021075,-0.17976838,-0.0036446797,-0.010838075,-0.07914627,0.0734199,0.08870235,-0.07343769,0.05335995,-0.043217715,0.1652068,0.072434545,-0.033723246
185,-0.02578686,-0.09018191,-0.10908038,-0.0017028201,-0.05134603,-0.17637073,-0.036143802,0.040306576,-0.1714945,-0.045618527,0.32495788,-0.0012033395,-0.08649241,0.30902606,-0.08887253,0.14075795,0.025392223,0.0151636405,0.19507673,-0.045825493
186,0.024221843,0.21163306,0.13898365,-0.0056248093,-0.057090603,-0.0018152831,-0.010684735,0.0020852298,0.035209503,-0.043719694,-0.047504153,0.023992317,0.10000374,0.014003591,-0.051698636,-0.106086604,0.09216338,0.019408535,-0.04217287,-0.08217303
187,0.12774093,-0.17072022,-0.07384414,0.11009524,-0.034680713,0.097430296,-0.042293113,0.029639833,-0.09427885,-0.0025964475,0.26422843,0.20360348,-0.07021602,-0.041664008,-0.013869356,0.045098264,0.011773348,0.026537305,-0.025586093,-0.1421466
188,-0.032216944,-0.10958604,-0.076646335,-0.011514951,-0.036220316,0.0089211315,-0.020783825,-0.0038024236,0.22345999,0.1399952,0.4064769,-0.012843154,0.15529488,0.15439044,-0.03390014,-0.099085115,-0.00063732313,0.020280309,0.008719081,-0.18678236
189,0.30209136,0.10949991,0.40469077,-0.01088075,-0.0897857,-0.17893626,-0.043434955,0.020453412,-0.13405831,-0.108779326,0.6333485,0.7866531,-0.16540127,-0.07436662,-0.044338074,0.010475752,-0.032728747,0.020631015,-0.046772283,-0.1857553
190,0.18827611,0.23703788,-0.092380516,-0.0046638213,0.016457237,0.14670123,-0.077127494,0.0023882976,-0.1857777,-0.1038643,0.40061197,-0.08903386,-0.108024105,-0.052227575,-0.103957236,-0.12053097,0.0067514535,0.011108846,-0.028259179,0.01022682
191,0.16320647,-0.13976654,-0.09071502,0.2839592,-0.08097555,0.13031872,-0.007815208,0.31371123,-0.12313394,-0.10122338,0.1406684,0.39798945,-0.052468836,-0.07481274,-0.011732719,0.06073248,0.0039185435,0.28413478,0.034411907,-0.104021676
192,0.19841304,-0.01880313,-0.01947238,-0.008350166,-0.1548494,-0.19818245,-0.061011355,-0.0036810855,-0.09350703,-0.028540129,-0.037705675,-0.082246155,-0.11974965,0.0018779032,0.34764317,-0.04171013,-0.038461242,-0.009036646,0.21220781,0.12792245
193,-0.02729949,-0.096569374,-0.098491475,0.32466406,-0.13434216,-0.13589227,0.067126244,0.60043263,-0.09733501,-0.0398364,0.23463818,-0.10401966,-0.06910698,-0.0271277,-0.053493332,-0.03240563,-0.03350347,0.6207856,-0.02161256,-0.17596692
194,-0.07083747,-0.18476787,0.06319429,0.3739496,-0.11673958,-0.2541516,-0.001983328,0.6355514,-0.0012657761,-0.100197375,0.24877365,-0.05872633,-0.041666895,-0.06411416,-0.074112006,-0.046603788,-0.030232696,0.5825141,-0.07726634,-0.16320372
195,-0.019961363,-0.104257666,-0.08816843,0.15963632,-0.08809027,0.14649941,-0.042547103,0.08035107,-0.044168554,0.284191,-0.09271167,-0.10085135,-0.08762689,0.0041735214,-0.06904681,0.015311862,0.0032838858,0.014066447,-0.030231744,-0.1155304
196,0.17493804,-0.13659307,-0.0077148527,0.29057586,-0.16526827,0.15105216,-0.011380689,0.30373028,-0.09876241,-0.076110706,-0.061363846,-0.04836363,-0.027158638,0.27895337,-0.013084923,0.13854222,0.0070989183,0.3201548,-0.012872869,-0.03365817
197,0.053685036,-0.06576474,-0.029853305,0.10354844,-0.034750655,-0.22062847,-0.060707573,0.112448715,0.021460842,-0.040349957,0.12947977,0.120590374,-0.12560591,0.17784682,-0.059329,-0.061625462,-0.02779166,0.16678125,0.039979924,0.15009367
198,-0.067104906,-0.19042897,-0.0052556572,-0.027921494,0.4029339,-0.056735747,0.27847072,0.5019031,0.108442485,-0.12776597,-0.05452138,-0.0020812778,-0.13681462,0.13836439,-0.021290043,-0.08044539,0.5223691,-0.014488701,-0.0018457348,-0.15936987
199,-0.0849278,0.041541494,-0.08378244,-0.0032848716,0.12801865,0.12579356,-0.020469734,0.020817071,-0.0017222023,0.256183,-0.091614686,0.25436398,0.003921018,-0.0016277435,0.03754164,0.088534646,-0.037761614,-0.022980975,0.09315459,-0.09829095
200,0.3729985,-0.025615212,-0.024137627,-0.01385002,-0.15203296,-0.20771451,-0.010763522,-0.006359389,-0.05527582,-0.07356753,0.079642065,0.014241278,-0.18468444,-0.006248869,0.4659859,-0.0589661,0.27534816,0.16978069,-0.06116529,-0.13273393
201,0.32034615,-0.092756934,-0.09901532,-0.023762457,-0.120733015,-0.25498527,-0.01997325,0.0056751384,0.23098189,0.1149744,-0.111222886,0.030177861,-0.13628894,0.14739098,-0.045978405,-0.10085341,0.1995274,0.026966326,-0.0046908255,-0.14747627
202,0.16833338,-0.056694854,-0.048563708,0.049772296,-0.15617283,-0.19500174,-0.07466392,0.049371008,0.1528283,-0.01168731,-0.03240475,0.14235523,-0.16673258,0.055992924,0.18657485,-0.022718452,0.19331773,0.07819732,0.1742229,-0.11793072
203,-0.095243976,-0.17357859,0.12869556,-0.049259838,-0.13555954,0.04215056,0.032216314,-0.0018422867,-0.19915245,0.12951899,-0.047481924,0.13675284,-0.13506393,0.18588291,-0.10748555,-0.046890628,0.15458922,-0.0065145823,0.040475108,0.034052998
204,-0.0988923,-0.04542661,-0.020101666,-0.014234823,-0.034466226,0.38984644,0.4247266,0.27346134,-0.11125175,-0.0836536,-0.05356885,-0.0661515,-0.061741628,0.1366753,-0.018825402,-0.078148454,-0.0029358277,0.009477674,-0.048392154,0.3289923
205,0.14643201,0.1103019,0.07868456,-0.042273246,-0.13338254,0.042980503,-0.10442875,-0.10727385,-0.09369156,-0.15714902,0.04526571,0.11944274,-0.18059704,0.011192533,-0.03807028,-0.052544873,-0.026688041,0.1289794,-0.040590525,-0.1790166
